date,litecoin,bitcoin,monero,stellar,tether,nem,ethereum,steem,waves,neo,zcash,komodo,nano,iota,eos,cryptocom,bitcoincash,ox,loopring,kybernetwork,cardano,powerledger,cryptonex,nebulastoken,nuls,gifto,biboxtoken,polymathnetwork,truechain,ontology,ren,ravencoin,loomnetwork,educare,mixin,nexo,nkn,vechain,seele,insightchain,bhpcoin,cryptocomcoin,grin,riftoken,oceanprotocol,unussedleo,silverway,ftxtoken,algorand,coinmeet
20190509,74.1771,6174.53,64.6866,0.090232,0.999281,0.047416,170.289,0.298608,2.32944,8.62929,56.4937,1.16288,1.45849,0.272951,4.85287,4.48838,284.186,0.253387,0.053272,0.202268,0.061691,0.102439,1.41282,0.877269,0.595385,0.02397,0.266456,0.077861,0.824787,1.01468,0.022913,0.041894,0.05377,0.04334,173.477,0.077118,0.043335,0.005981,0.011062,0.264122,1.37526,0.069474,1.99487,0.078621,,,,,,
20190510,77.1666,6378.85,68.0729,0.092452,1.0011,0.051225,173.143,0.309329,2.25338,8.76921,57.5396,1.13176,1.51045,0.292895,4.82623,4.76155,287.73,0.264033,0.055236,0.206938,0.063428,0.10299,1.45916,0.903591,0.615687,0.024775,0.281342,0.083437,0.999688,1.06515,0.024672,0.046848,0.057625,0.04414,168.587,0.075051,0.044438,0.006084,0.009177,0.270819,1.37048,0.066394,1.94978,0.074173,,,,,,
20190511,89.2223,7204.77,77.5871,0.104228,1.00076,0.06034,194.304,0.331052,2.46659,9.85214,63.9645,1.18196,1.64811,0.316552,5.53493,4.916,356.366,0.295698,0.058432,0.22268,0.075171,0.111743,1.57782,0.968583,0.658125,0.025901,0.278946,0.088913,0.942631,1.20306,0.026941,0.048527,0.062062,0.050782,179.225,0.073191,0.047985,0.006386,0.008533,0.322791,1.47622,0.067182,2.0167,0.074886,,,,,,
20190512,84.5655,6972.37,74.2079,0.098866,0.995634,0.055562,187.325,0.311808,2.40956,9.3269,60.2826,1.09564,1.62083,0.304703,5.32395,4.80073,354.03,0.273089,0.055291,0.213635,0.070086,0.106476,1.52433,0.932137,0.645913,0.024468,0.269841,0.08325,0.80244,1.15028,0.025234,0.045824,0.058161,0.04866,183.756,0.075876,0.046997,0.006087,0.007966,0.307421,1.43371,0.064218,1.87681,0.069851,,,,,,
20190513,88.0582,7814.92,79.1573,0.100416,1.00511,0.058427,196.846,0.324505,2.3536,9.81513,63.7431,1.11533,1.71617,0.337487,5.57525,4.69184,384.477,0.279103,0.056007,0.213404,0.073072,0.104004,1.63077,1.02624,0.656792,0.024934,0.289635,0.086973,0.858931,1.28119,0.025386,0.045292,0.057648,0.054431,188.668,0.076388,0.048393,0.006379,0.007601,0.34302,1.58922,0.067049,1.91849,0.077019,,,,,,
20190514,91.6204,7994.42,83.0747,0.112994,1,0.064266,217.149,0.355311,2.36701,11.0327,67.5384,1.1726,1.71865,0.374854,6.0461,4.62357,388.958,0.301006,0.05974,0.245453,0.084505,0.112235,1.62722,1.13463,0.70149,0.025665,0.309888,0.092557,0.858192,1.47219,0.025921,0.046437,0.060654,0.049438,180.289,0.077779,0.049041,0.007056,0.007504,0.341132,1.57236,0.065772,1.90299,0.072914,,,,,,
20190515,101.745,8205.17,94.0837,0.137002,1.00278,0.079176,247.153,0.397564,2.59336,12.8008,76.9652,1.27243,1.89141,0.437154,6.48383,5.05255,402.927,0.362387,0.069993,0.274987,0.093951,0.122577,1.66573,1.26113,0.79257,0.029305,0.342059,0.103338,0.887492,1.59778,0.02984,0.062016,0.070562,0.049675,181.653,0.075056,0.054603,0.007921,0.008817,0.350446,1.60264,0.069095,2.28432,0.073499,,,,,,
20190516,95.5856,7884.91,87.0109,0.137283,0.99904,0.099179,264.01,0.387486,2.52419,11.9952,75.0107,1.20828,1.82098,0.414459,6.50268,5.22125,398.704,0.335023,0.064324,0.257969,0.088161,0.124919,1.60431,1.18906,0.749816,0.027511,0.300917,0.096926,0.938179,1.44065,0.030136,0.057762,0.072607,0.053803,178.198,0.071313,0.057449,0.008159,0.008527,0.329475,1.53032,0.065086,2.1509,0.073802,,,,,,
20190517,88.9952,7343.9,82.0088,0.126562,0.996773,0.091177,243.765,0.356291,2.3965,11.2086,72.757,1.19532,1.73292,0.393418,6.02164,4.90596,364.851,0.31223,0.058681,0.248378,0.08326,0.117161,1.49938,1.10714,0.692892,0.026279,0.300944,0.088986,0.867661,1.37756,0.02753,0.056638,0.070686,0.050045,166.57,0.066489,0.050445,0.007529,0.008226,0.309066,1.42746,0.072706,2.04784,0.070433,,,,,,
20190518,86.7002,7271.21,79.5919,0.128833,0.99664,0.0866,234.595,0.348044,2.38406,10.7505,71.8673,1.12259,1.68241,0.380571,5.89269,4.94497,357.617,0.322047,0.06018,0.242879,0.079104,0.115243,1.47625,1.14638,0.682072,0.026687,0.300408,0.090463,0.851029,1.31647,0.031633,0.054389,0.069557,0.045226,166.113,0.066795,0.051359,0.007747,0.009084,0.3199,1.4248,0.068328,2.11879,0.06736,,,,,,
20190519,95.3212,8197.69,90.6216,0.141485,1.01061,0.09456,261.292,0.365648,2.5489,11.8031,78.196,1.14277,1.81739,0.424032,6.4942,5.03162,421.493,0.338912,0.063868,0.257828,0.086996,0.120989,1.62949,1.19002,0.714337,0.027667,0.326674,0.095102,0.925951,1.42334,0.031156,0.055542,0.070577,0.044109,180.653,0.068782,0.052601,0.00795,0.008298,0.344822,1.60868,0.066892,2.31255,0.074886,,,,,,
20190520,91.4937,7978.31,87.6084,0.135545,1.00385,0.089059,251.864,0.353542,2.45598,12.0783,76.2104,1.10387,1.71441,0.405818,6.24899,4.95768,412.811,0.320032,0.063955,0.267598,0.084848,0.116049,1.58394,1.09371,0.698801,0.027532,0.327697,0.091894,0.89065,1.37708,0.032136,0.05544,0.068349,0.044542,174.59,0.063215,0.052651,0.007693,0.008331,0.389806,1.55325,0.06694,2.61635,0.07451,,,,,,
20190521,91.5078,7963.33,89.0035,0.134326,1.0055,0.087001,255.216,0.39135,2.4759,12.1601,74.8568,1.17473,1.74038,0.415679,6.28928,4.99558,417.55,0.332134,0.065772,0.272856,0.084617,0.120716,1.57978,1.14593,0.741985,0.033872,0.333448,0.096734,0.927484,1.39157,0.033094,0.056691,0.071323,0.044436,172.677,0.067114,0.060757,0.007742,0.007869,0.362205,1.51683,0.065628,2.66614,0.073488,0.028823,,,,,
20190522,88.2106,7680.07,83.5052,0.124257,1.0014,0.079195,244.699,0.369582,2.36954,11.2277,70.4189,1.11197,1.65692,0.385833,5.96859,5.0361,392.509,0.305712,0.064056,0.261007,0.077955,0.120288,1.5237,1.09265,0.715445,0.031167,0.299449,0.097221,0.929335,1.32855,0.034238,0.051676,0.069759,0.045474,174.41,0.063666,0.066577,0.007162,0.007383,0.319378,1.41527,0.063912,2.52556,0.06618,0.026051,,,,,
20190523,89.1768,7881.85,84.6231,0.125167,1.00443,0.080816,245.966,0.377966,3.10079,11.4622,71.9394,1.18481,1.66237,0.388491,6.04534,5.28613,405.841,0.313633,0.069641,0.285121,0.08069,0.120848,1.5523,1.09142,0.763564,0.031968,0.334538,0.098405,0.927467,1.31651,0.034652,0.052465,0.07325,0.04791,178.664,0.068673,0.06858,0.007441,0.007698,0.276264,1.44538,0.066335,2.45315,0.068964,0.031776,,,,,
20190524,99.903,7987.37,85.5778,0.125944,1.003,0.084633,249.485,0.388787,2.68989,11.5245,72.3346,1.19006,1.66954,0.383869,6.40364,5.19086,409.051,0.315733,0.06981,0.285108,0.080869,0.125864,1.59116,1.1106,0.753359,0.032379,0.348504,0.09918,0.913878,1.34011,0.031874,0.052172,0.073789,0.046187,179.679,0.070648,0.065626,0.007369,0.007366,0.283741,1.47225,0.065147,2.48839,0.076311,0.035487,,,,,
20190525,102.672,8052.54,86.9933,0.125821,1.00346,0.083476,251.76,0.39275,2.73278,11.48,72.406,1.19664,1.66857,0.384856,6.38674,5.20847,406.741,0.323156,0.067507,0.283785,0.080502,0.127722,1.5992,1.12708,0.770311,0.034217,0.363544,0.10386,0.917194,1.35433,0.032834,0.051934,0.074558,0.048481,201.778,0.078049,0.063259,0.00737,0.007469,0.280477,1.48358,0.066758,2.3834,0.070497,0.034905,,,,,
20190526,111.419,8673.22,91.9952,0.133135,1.00986,0.087993,267.07,0.397235,2.71611,11.9836,75.7634,1.25249,1.72193,0.4105,6.90846,5.88403,432.841,0.330301,0.070761,0.283155,0.086014,0.126051,1.72501,1.1889,0.772323,0.035239,0.347969,0.102225,0.965456,1.4186,0.030921,0.057068,0.074282,0.05097,237.725,0.080575,0.060321,0.007604,0.009239,0.275524,1.58103,0.071527,2.41118,0.080323,0.046595,,,,,
20190527,118.033,8805.78,97.966,0.136869,1.00494,0.091411,272.863,0.424539,2.7319,12.4625,76.6301,1.32397,1.80249,0.438202,7.98239,7.15873,443.796,0.336705,0.071414,0.2881,0.091695,0.129585,1.6714,1.19936,0.778836,0.036061,0.343459,0.10468,0.970491,1.49515,0.031981,0.053558,0.076792,0.049294,263.554,0.07694,0.06309,0.008063,0.007904,0.262562,1.60384,0.069051,2.38572,0.087843,0.040775,,,,,
20190528,114.931,8719.96,96.061,0.13896,1.00001,0.091485,271.769,0.425875,2.74907,12.6397,85.6885,1.4109,1.76953,0.481277,8.05185,6.74317,434.996,0.33508,0.074393,0.288924,0.092815,0.129338,1.65577,1.18882,0.78502,0.040261,0.338335,0.107534,1.09656,1.47805,0.032409,0.05435,0.078609,0.052347,273.57,0.07466,0.064118,0.007813,0.008297,0.245208,1.6048,0.067456,2.37187,0.085403,0.035584,,,,,
20190529,115.081,8659.49,93.9891,0.136491,1.00129,0.090177,269.456,0.417191,2.68665,13.5173,84.9687,1.50234,1.79838,0.513872,7.97714,6.69369,454.123,0.343191,0.072778,0.284149,0.090867,0.128868,1.62823,1.16351,0.786789,0.038551,0.321842,0.106138,1.08181,1.52636,0.03325,0.056059,0.081007,0.053029,245.197,0.108845,0.061282,0.007675,0.00886,0.259254,1.60001,0.070049,2.38161,0.089339,0.036376,,,,,
20190530,108.796,8319.47,91.9648,0.130067,1.00197,0.090381,255.859,0.389117,2.54645,12.7345,83.314,1.37485,1.6652,0.475957,7.36672,6.42708,424.623,0.32585,0.068775,0.262403,0.08451,0.120091,1.57508,1.1311,0.746699,0.040497,0.311302,0.10043,1.07457,1.45195,0.035316,0.054202,0.075821,0.052843,223.821,0.098487,0.055429,0.007506,0.007786,0.251196,1.5159,0.067583,2.37795,0.079466,0.032934,,,,,
20190531,114.537,8574.5,93.2167,0.133664,1.00347,0.098243,268.114,0.402739,2.64136,13.5654,90.478,1.43338,1.72638,0.509555,8.51424,6.75584,445.07,0.342623,0.070159,0.273649,0.089441,0.122698,1.62783,1.20398,0.780905,0.041195,0.3099,0.102255,1.13415,1.53109,0.03996,0.060216,0.078802,0.053612,240.869,0.105388,0.052951,0.007693,0.008288,0.249456,1.55679,0.070274,2.3658,0.07843,0.042615,,,,,
20190601,112.619,8564.02,92.9692,0.133101,1.00393,0.09339,265.391,0.397339,2.6109,13.6898,86.4598,1.45446,1.68245,0.48325,7.77937,6.51444,434.46,0.334985,0.067474,0.265806,0.090533,0.122426,1.59472,1.18852,0.77968,0.039038,0.299466,0.100075,1.09783,1.47139,0.043638,0.070396,0.076497,0.052863,229.281,0.102038,0.060032,0.007465,0.008237,0.251292,1.52808,0.073224,2.35706,0.078539,0.039332,,,,,
20190602,114.703,8742.96,94.9449,0.137623,1.00212,0.095343,270.226,0.412813,2.65442,14.1331,88.8331,1.60742,1.76215,0.490222,7.77403,6.8765,443.772,0.341289,0.068181,0.275037,0.096578,0.126647,1.6527,1.19519,0.793256,0.039806,0.304219,0.102539,1.09237,1.50544,0.043276,0.071905,0.080539,0.051902,219.211,0.105078,0.063726,0.007735,0.0085,0.251067,1.53694,0.077099,2.33006,0.077872,0.039373,,,,,
20190603,107.469,8209,89.7096,0.129983,0.999562,0.087513,252.608,0.386955,2.43397,12.6274,84.3349,1.50929,1.62731,0.448318,6.80149,6.17812,408.66,0.31949,0.06216,0.256908,0.088708,0.117495,1.55693,1.10235,0.75119,0.035872,0.266119,0.095288,1.08375,1.35878,0.040004,0.073521,0.077244,0.04617,203.306,0.093143,0.059537,0.007219,0.00781,0.242674,1.43806,0.076515,2.27615,0.074143,0.035662,,,,,
20190604,102.088,7707.77,83.3436,0.122077,0.995063,0.081816,241.339,0.355098,2.30566,11.4838,77.8132,1.55527,1.47936,0.42443,6.31158,5.90324,382.66,0.303871,0.059448,0.24985,0.082486,0.108368,1.46568,1.02077,0.722249,0.032526,0.273635,0.090079,1.03776,1.25193,0.039952,0.064952,0.07716,0.044657,186.763,0.084782,0.059177,0.007401,0.007572,0.229109,1.38737,0.065854,2.14253,0.072301,0.034533,,,,,
20190605,103.849,7824.23,84.9857,0.121284,1.00508,0.083663,247.051,0.361186,2.31073,11.5456,80.6929,1.48058,1.5021,0.431908,6.44615,5.92811,398.383,0.314746,0.059552,0.247108,0.083438,0.111051,1.47591,1.06385,0.771289,0.032885,0.273604,0.090395,1.07085,1.31083,0.042429,0.064264,0.076714,0.045694,193.36,0.087375,0.061673,0.007703,0.007921,0.242923,1.42765,0.064575,2.20553,0.072207,0.036025,,,,,
20190606,111.107,7822.02,86.9358,0.124382,1.00367,0.083982,249.474,0.359368,2.31546,11.6875,79.9669,1.57321,1.48885,0.425552,6.39137,5.92542,396.93,0.321334,0.060426,0.256729,0.083472,0.112508,1.48216,1.09281,0.756828,0.033278,0.272054,0.093018,1.04646,1.30899,0.041608,0.063392,0.074703,0.059661,186.985,0.096381,0.061456,0.007715,0.008744,0.23649,1.50044,0.065078,2.29775,0.072118,0.035213,,,,,
20190607,117.374,8043.95,88.2671,0.127542,1.00665,0.086897,250.93,0.379666,2.37698,12.2623,83.9601,1.61697,1.59655,0.446485,6.66135,6.01112,401.434,0.332752,0.063581,0.263301,0.085807,0.122006,1.5171,1.13029,0.790942,0.035644,0.280763,0.097392,1.07828,1.34371,0.041953,0.065324,0.080854,0.057756,190.583,0.099694,0.061529,0.007764,0.008984,0.240155,1.57633,0.064782,2.34859,0.080182,0.035979,,,,,
20190608,118.552,7954.13,87.544,0.126277,1.00473,0.085607,245.738,0.401229,2.38547,12.0364,80.8492,1.70828,1.60744,0.433393,6.41181,6.18674,394.24,0.338548,0.063477,0.266265,0.084213,0.126426,1.48547,1.10366,0.78759,0.03705,0.25407,0.099075,1.06004,1.33883,0.04405,0.068918,0.086002,0.055589,187.128,0.099899,0.063528,0.007658,0.00903,0.233467,1.53009,0.063879,2.99972,0.075466,0.032233,,,,,
20190609,115.132,7688.08,83.7841,0.119915,1.00297,0.081523,233.087,0.387386,2.29412,11.5557,77.669,1.60873,1.49889,0.410984,6.17175,5.96271,381.166,0.315997,0.064247,0.258674,0.07947,0.122273,1.44601,1.36515,0.895164,0.033115,0.247475,0.092088,1.01104,1.34315,0.04598,0.063472,0.077261,0.057485,177.375,0.095982,0.068153,0.007256,0.008178,0.228996,1.45985,0.061805,3.01573,0.075248,0.032005,,,,,
20190610,129.071,8000.33,86.9188,0.12394,1.00563,0.084719,247.52,0.416082,2.37721,12.3075,80.2939,1.64639,1.58314,0.431592,6.42304,6.28803,394.582,0.329493,0.069559,0.269426,0.085537,0.123644,1.51173,1.73514,0.965614,0.03524,0.281098,0.100571,1.01642,1.40843,0.0494,0.067118,0.083368,0.058229,185.047,0.101661,0.072206,0.007726,0.008582,0.233193,1.49647,0.065789,3.00828,0.073342,0.033343,,,,,
20190611,136.03,7927.71,86.715,0.122827,1.00507,0.083644,245.782,0.435659,2.38098,12.318,79.8177,1.59321,1.56663,0.426213,6.3406,6.6727,387.911,0.325606,0.066561,0.279268,0.087965,0.123299,1.50293,1.74331,0.935482,0.035139,0.279192,0.104692,0.998271,1.42393,0.045915,0.065158,0.08598,0.057428,188.036,0.096853,0.073544,0.007473,0.009397,0.246257,1.46042,0.067406,3.09982,0.073833,0.032546,,,,,
20190612,135.654,8145.86,90.1345,0.126446,1.00293,0.086084,260.903,0.427926,2.44313,12.9324,90.3425,1.6389,1.60032,0.436867,6.43531,6.61791,396.381,0.332078,0.065724,0.275108,0.096525,0.12454,1.49183,1.66538,0.887404,0.036,0.281118,0.104466,1.051,1.42198,0.046737,0.065281,0.08757,0.062582,186.612,0.10152,0.078225,0.007617,0.009387,0.251019,1.54054,0.067522,3.70392,0.073917,0.034133,,,,,
20190613,131.352,8230.92,89.2607,0.124728,1.0019,0.085365,256.169,0.414671,2.48102,13.0348,87.8828,1.67434,1.7595,0.439973,6.46422,6.58273,411.942,0.32548,0.066919,0.26829,0.089739,0.124295,1.49938,1.64163,0.899527,0.035051,0.278089,0.099679,1.02773,1.42943,0.04683,0.063828,0.086219,0.063393,192.885,0.098444,0.066004,0.007569,0.009224,0.24442,1.57785,0.068683,3.69955,0.071431,0.033475,,,,,
20190614,133.053,8693.83,90.5066,0.12532,1.00616,0.085476,264.087,0.40546,2.38663,13.5421,91.0208,1.59215,1.57065,0.433028,6.59219,6.34458,421.287,0.336495,0.064127,0.26282,0.090619,0.11813,1.57021,1.53112,1.03533,0.033364,0.281613,0.09841,1.04776,1.426,0.043922,0.060242,0.082791,0.066545,198.264,0.102526,0.065803,0.007334,0.009884,0.235274,1.62393,0.068109,4.10397,0.074373,0.03291,,,,,
20190615,138.127,8838.38,94.6928,0.126742,1.00556,0.085546,269.019,0.403262,2.42164,13.9924,92.5444,1.58737,1.58345,0.436594,6.90167,6.23199,422.827,0.358821,0.065687,0.268622,0.091683,0.120182,1.50978,1.5612,0.988255,0.033474,0.275019,0.098786,1.05132,1.44262,0.041186,0.062477,0.081894,0.067809,213.643,0.105269,0.064554,0.007371,0.009933,0.244669,1.62974,0.067211,4.50841,0.07461,0.032824,,,,,
20190616,137.122,8994.49,95.8632,0.129816,1.00296,0.08747,269.223,0.420428,2.43177,14.0489,93.8589,1.61012,1.56528,0.446915,6.99335,6.29925,428.321,0.349332,0.065949,0.268728,0.092321,0.123269,1.44421,1.55075,0.965796,0.033887,0.265657,0.099424,1.04332,1.44993,0.053146,0.062767,0.080834,0.069135,216.821,0.108174,0.060631,0.007275,0.009918,0.247103,1.58936,0.067719,4.91652,0.069671,0.033233,,,,,
20190617,134.438,9320.35,98.349,0.131035,1.00499,0.090547,274.351,0.415485,2.44586,14.217,102.442,1.61166,1.5647,0.439543,7.1342,6.22561,432.517,0.346832,0.06893,0.274775,0.093557,0.119856,,1.53567,1.01505,0.034266,0.263377,0.09957,1.05441,1.54855,0.047517,0.062451,0.080497,0.071609,214.216,0.106279,0.062576,0.007362,0.010161,0.201186,1.59922,0.067424,6.3057,0.06802,0.03431,,,,,
20190618,135.159,9081.76,96.2435,0.124565,0.999952,0.085942,265.052,0.412647,2.3865,13.6653,112.106,1.53494,1.52034,0.430587,6.80055,6.23704,413.941,0.337591,0.065645,0.263337,0.089148,0.119441,,1.54107,0.97843,0.033558,0.262098,0.096484,1.00761,1.43155,0.047359,0.062233,0.079469,0.068767,211.25,0.101167,0.067378,0.007379,0.009969,0.278846,1.54294,0.067642,5.48565,0.066601,0.029125,,,,,
20190619,136.603,9273.52,100.407,0.124302,1.00213,0.087247,269.432,0.41377,2.42945,13.7677,110.898,1.50805,1.55875,0.436742,6.87263,6.33008,416.911,0.340916,0.067304,0.27319,0.089979,0.127322,1.21338,1.53893,1.04052,0.035127,0.277507,0.098509,0.984753,1.4378,0.048928,0.064072,0.081612,0.071629,215.137,0.102562,0.072697,0.007307,0.010037,0.305013,1.52266,0.064872,5.88032,0.067406,0.032202,1.85309,,,,
20190620,135.48,9527.16,104.98,0.121507,1.00023,0.085954,271.695,0.404194,2.36836,13.5504,109.439,1.40029,1.45631,0.417671,6.84394,6.07401,413.558,0.329777,0.062906,0.261879,0.087385,0.119551,,1.44426,0.993047,0.036562,0.263083,0.095289,0.992782,1.40352,0.051959,0.062383,0.076708,0.079294,211.017,0.106077,0.064207,0.006913,0.009617,0.271666,1.59623,0.063906,5.2104,0.068689,0.031418,1.88924,,,,
20190621,138.884,10144.6,109.234,0.124048,1.0028,0.088144,294.91,0.387182,2.34562,14.0297,109.881,1.41795,1.44254,0.425861,7.08565,6.08745,439.455,0.334059,0.060412,0.250949,0.089562,0.118349,,1.41488,0.932812,0.035937,0.262126,0.094695,0.985438,1.42427,0.052715,0.061349,0.075042,0.091741,219.025,0.097285,0.058393,0.006801,0.009694,0.292482,1.61965,0.059409,4.70746,0.06893,0.037176,1.82949,,,,
20190622,141.903,10701.7,114.706,0.12905,0.995817,0.091943,309.38,0.403138,2.40294,17.4835,112.937,1.36037,1.5651,0.462388,7.47222,6.08703,480.172,0.347105,0.064557,0.257333,0.094367,0.11844,1.21471,1.55606,0.96139,0.036433,0.260239,0.095123,1.01632,1.59416,0.060543,0.063911,0.074187,0.092761,236.6,0.097003,0.055317,0.006969,0.009109,0.449552,1.61558,0.056993,5.52778,0.059419,0.034895,1.84067,,,,
20190623,136.882,10855.4,115.133,0.127378,0.996691,0.090809,307.828,0.411277,2.35153,16.7743,109.731,1.36158,1.4983,0.44935,7.24686,6.21828,475.017,0.342872,0.061379,0.266953,0.096644,0.11732,,1.78609,0.931901,0.03521,0.260693,0.093601,0.989925,1.53657,0.058517,0.061906,0.074006,0.097792,242.689,0.102504,0.058535,0.007185,0.00954,0.388183,1.5792,0.060186,6.40126,0.073527,0.036781,1.87917,,,,
20190624,135.533,11011.1,117.416,0.127749,0.997842,0.091061,310.425,0.415305,2.35749,17.8878,109.179,1.40714,1.45864,0.457455,7.22618,6.2283,476.254,0.338159,0.063202,0.274944,0.097719,0.117367,1.2264,1.76597,0.94733,0.034778,0.255288,0.092433,0.969729,1.60869,0.057211,0.064482,0.075022,0.119199,242.064,0.123402,0.054717,0.007055,0.010486,0.370609,1.6455,0.057885,5.81473,0.073364,0.036168,1.89255,,,,
20190625,136.489,11790.9,112.317,0.124491,0.999333,0.092342,318.126,0.423018,2.31284,19.4854,105.283,1.36097,1.42567,0.449602,7.20231,7.59368,479.814,0.337501,0.064384,0.273007,0.096357,0.117279,1.25198,1.71941,0.932707,0.035228,0.260518,0.091983,0.950947,1.78141,0.062694,0.063247,0.0741,0.132118,260.18,0.12203,0.054661,0.009274,0.011653,0.372557,1.69325,0.074917,5.66737,0.07695,0.036071,1.91576,,,,
20190626,131.265,13016.2,103.918,0.122628,0.991819,0.099401,336.753,0.41621,2.16852,19.215,113.083,1.25534,1.38288,0.445464,6.77054,6.39117,485.569,0.324333,0.061637,0.266184,0.09682,0.116315,1.15099,1.59923,0.884586,0.034184,0.287421,0.088794,0.887503,1.67058,0.070454,0.058589,0.068366,0.125638,281.68,0.119075,0.0481,0.008044,0.012401,0.305485,1.70466,0.068897,5.38802,0.089718,0.031269,1.88401,,,,
20190627,114.405,11182.8,94.4146,0.107494,0.985739,0.089159,294.268,0.367355,1.84054,16.9136,104.787,1.11107,1.26535,0.398817,5.90479,5.67304,413.27,0.314773,0.053956,0.239968,0.086449,0.102175,1.05504,1.48378,0.796536,0.030001,0.283753,0.081237,0.68817,1.43516,0.064668,0.053946,0.062045,0.115221,259.64,0.111366,0.049729,0.007658,0.013385,1.56148,1.56638,0.059895,4.89027,0.084989,0.026411,1.74999,,,,
20190628,120.15,12407.3,101.642,0.11202,1.00066,0.097121,311.226,0.375553,2.01172,18.1374,112.193,1.31906,1.29659,0.417678,6.25779,6.24395,436.797,0.31849,0.057522,0.259367,0.089295,0.106572,1.16594,1.60974,0.864798,0.029856,0.317817,0.082329,0.705522,1.53523,0.075744,0.053222,0.06457,0.126224,285.265,0.120811,0.053838,0.008281,0.022807,0.271957,1.66095,0.061343,5.14685,0.094534,0.025495,1.83257,,,,
20190629,133.663,11959.4,99.9621,0.114504,0.998604,0.098928,320.059,0.388447,1.97043,18.4978,114.225,1.36586,1.35975,0.426207,6.39953,6.24379,442.723,0.318627,0.057723,0.265943,0.090422,0.109187,1.12572,1.58773,0.866276,0.02979,0.400641,0.085378,0.681406,1.56411,0.076008,0.059518,0.067002,0.130507,288.418,0.121221,0.053832,0.009144,0.021134,0.278823,1.65236,0.064165,5.11609,0.087418,0.024702,1.8956,,,,
20190630,122.249,10817.2,87.7449,0.104345,0.992487,0.090662,290.696,0.356742,1.82663,16.7149,102.854,1.36421,1.22696,0.392131,5.76577,5.83573,399.47,0.296446,0.053597,0.249654,0.082098,0.104775,1.01355,1.4416,0.799425,0.028177,0.369947,0.084404,0.634832,1.42376,0.07443,0.052215,0.062626,0.122174,274.965,0.112115,0.063064,0.008119,0.02017,0.313119,1.48464,0.061162,4.73158,0.075244,0.022236,1.75787,,,,
20190701,122.584,10583.1,88.4232,0.105284,0.996051,0.091462,293.641,0.354574,1.88126,16.8716,103.556,1.38706,1.31953,0.405536,6.01811,6.19719,416.646,0.30804,0.055894,0.252339,0.083822,0.108982,0.99635,1.53654,0.904647,0.030562,0.332799,0.084096,0.589452,1.42133,0.090555,0.054457,0.066713,0.12885,288.276,0.106278,0.063046,0.008065,0.018268,0.251716,1.53939,0.056784,4.53343,0.08272,0.025623,1.74134,,,,
20190702,119.244,10801.7,86.2649,0.10339,1.00288,0.088875,291.596,0.347141,1.8287,17.8605,101.889,1.35315,1.26083,0.400596,5.89725,6.10189,407.887,0.294295,0.054434,0.244041,0.081077,0.107495,0.959865,1.48766,0.851853,0.030151,0.324971,0.082295,0.59254,1.40104,0.117197,0.052314,0.064137,0.127114,287.607,0.108859,0.062365,0.007611,0.020575,0.293559,1.56192,0.0555,4.54151,0.088291,0.026821,1.7197,,,,
20190703,122.564,11961.3,90.0018,0.106724,1.00502,0.091866,303.1,0.358315,1.95088,17.9743,106.317,1.33682,1.30294,0.406849,6.10791,6.11051,422.609,0.303922,0.054991,0.242057,0.082998,0.114416,1.00776,1.52713,0.937338,0.031346,0.334851,0.083317,0.596476,1.42537,0.097212,0.055236,0.068165,0.131357,309.762,0.112953,0.063383,0.007738,0.020064,0.313356,1.67098,0.067856,4.72681,0.105498,0.031424,1.69562,,,,
20190704,119.977,11215.4,87.8233,0.099725,0.999929,0.089587,284.523,0.341261,1.82664,17.0962,101.203,1.47142,1.20933,0.388994,5.74674,5.97919,401.691,0.289538,0.052713,0.238006,0.077774,0.10738,0.878838,1.57917,0.896638,0.029226,0.34023,0.08016,0.550552,1.37719,0.101269,0.052408,0.066116,0.125031,289.678,0.103537,0.058336,0.007321,0.016934,0.328539,1.56241,0.071698,4.99301,0.117577,0.026768,1.78501,,,,
20190705,118.353,10978.5,89.129,0.099891,1.00167,0.089262,287.998,0.338053,1.78411,17.0503,100.043,1.66481,1.22726,0.384788,5.75955,5.94551,400.514,0.288989,0.053452,0.236885,0.076532,0.106002,0.561208,1.68396,0.950187,0.028847,0.352618,0.080157,0.518804,1.35307,0.101035,0.050782,0.063463,0.125156,277.471,0.100657,0.051606,0.007483,0.017557,0.30792,1.44732,0.071218,4.23825,0.103256,0.027329,1.75588,,,,
20190706,117.824,11208.6,93.9395,0.102875,0.99741,0.089003,287.547,0.345465,1.92739,16.8188,103.419,1.67677,1.23326,0.389644,5.75679,5.95795,405.466,0.293198,0.05541,0.240341,0.077335,0.106611,0.568267,1.55673,0.96703,0.029453,0.354399,0.080991,0.548042,1.36739,0.092817,0.050392,0.063588,0.1208,278.175,0.100492,0.057867,0.007457,0.017174,0.312395,1.57804,0.07227,4.28481,0.096149,0.03103,1.70673,,,,
